"radius,""x"",""y"",""frame_number"",""videofile"",""normalization_value"",""norm_radius"""
"135.697538359535,""759.608972817072"",""760.928220160469"",""577"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.64213519676386"
"135.29326277732,""760.150471198295"",""759.646110333427"",""578"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.63724288131899"
"135.341930648783,""760.509621769118"",""758.313938827592"",""579"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.63783183249413"
"135.142093510034,""758.544474606102"",""755.838464590282"",""580"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.63541351597102"
"134.525144234156,""756.42656771307"",""753.759049631839"",""581"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.62794754324384"
"133.858998528926,""756.061259063647"",""752.021502980453"",""582"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.61988622303159"
"133.284601660425,""755.966930165621"",""752.393379808515"",""583"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.61293519557686"
"132.351912468266,""755.436676040193"",""752.435560966437"",""584"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.60164831617874"
"132.810133944054,""755.016757260891"",""751.955509136857"",""585"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.60719345445023"
"132.7272875678,""755.797189082175"",""751.65080353872"",""586"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.60619089425632"
"131.96776011886,""755.585622515627"",""752.203360708831"",""587"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.59699952076575"
"132.887163058812,""755.609013167466"",""752.030460329205"",""588"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.60812561742127"
"132.268816607061,""755.618739836851"",""751.3789888066"",""589"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.60064273685844"
"131.838610362164,""756.527393239167"",""750.68196147073"",""590"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.59543662313557"
"131.429612253572,""756.894085277684"",""749.088838618685"",""591"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.59048715833578"
"131.28118046418,""755.755851867372"",""747.509712263894"",""592"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.58869092040379"
"130.930946784596,""755.666568883108"",""747.291263363022"",""593"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.58445258963309"
"130.368560418354,""756.193276515338"",""746.292956848198"",""594"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.57764690651348"
"129.012257252925,""757.714135855619"",""746.396602314289"",""595"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.56123368935156"
"127.960103814398,""758.578989904163"",""745.821110578508"",""596"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.54850112091525"
"128.380973602312,""758.037898312649"",""744.449605611675"",""597"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.55359425009315"
"127.405433458697,""760.281150251526"",""743.819561567539"",""598"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.54178881261026"
"127.904634708001,""761.953969912816"",""740.010816415099"",""599"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.54782986502477"
"127.576386562713,""763.425957580683"",""737.180014448536"",""600"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.54385759080988"
"128.675294102548,""762.490859910844"",""733.853674244611"",""601"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.55715595105258"
"129.213489238559,""761.737096421837"",""731.196085606752"",""602"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.56366888552622"
"128.101433342841,""761.984029881371"",""729.711108653942"",""603"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.55021141128458"
"127.499911610597,""762.343038268291"",""729.57041616268"",""604"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.54293213400308"
"127.5648635528,""761.136607991534"",""727.493481861167"",""605"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.54371814583262"
"128.017948562785,""759.51015717792"",""725.308792448872"",""606"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.54920112548735"
"127.670363600814,""759.774129291534"",""725.260554332385"",""607"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.54499484800569"
"127.482414550253,""759.644859053495"",""726.502276440337"",""608"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.54272039443154"
"127.807453424517,""759.612025328769"",""726.401693669455"",""609"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.54665383185567"
"126.371320684017,""760.675891015477"",""726.38098171663"",""610"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.52927456212897"
"125.828279614808,""760.597621726853"",""726.685962674131"",""611"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.52270298490055"
"124.866712650729,""761.462955539202"",""727.166466722375"",""612"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.51106664296798"
"124.986477573443,""761.668673236401"",""726.396749917463"",""613"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.51251597062199"
"124.95016364206,""761.960844322256"",""725.493118888431"",""614"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.51207651987309"
"125.174717418174,""761.810476706228"",""723.953090163584"",""615"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.51479394322344"
"125.180126891745,""761.846327410522"",""721.871593204044"",""616"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.51485940562647"
"124.207777594767,""761.713559031569"",""721.477951943469"",""617"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.50309258197278"
"125.319415004047,""759.751186925698"",""718.826733488105"",""618"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.5165449919272"
"124.774908264527,""759.927157935866"",""718.732536551037"",""619"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.50995567798201"
"124.768957900558,""759.254394859185"",""716.932152098101"",""620"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.50988367002796"
"124.637603064145,""759.434220341361"",""715.832216169255"",""621"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.50829408776474"
"129.690439098335,""763.099691552814"",""707.796307626348"",""622"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.56944066415462"
"126.123931132822,""758.772939256213"",""713.41014564834"",""623"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.52628079308761"
"124.908601138119,""759.454433639945"",""714.992822721738"",""624"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.5115735538546"
"130.289425473409,""762.691990760324"",""706.500209894329"",""625"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.57668925997133"
"129.323929215171,""764.575315142232"",""707.913073066147"",""626"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.56500536793347"
"128.433366192901,""763.877852445566"",""708.091243941717"",""627"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.55422827572174"
"128.363739321303,""763.40840784089"",""707.892335948763"",""628"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.55338569052915"
"128.298990496658,""763.660709434243"",""706.925553520728"",""629"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.55260213671393"
"129.690914774682,""763.410598735375"",""703.719226186118"",""630"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.56944642052191"
"129.941196239706,""762.714398308788"",""703.350348783142"",""631"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.57247518587597"
"128.992265677849,""763.932382892195"",""704.254518764102"",""632"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.56099176256742"
"127.844062238501,""763.540222170593"",""707.125284150576"",""633"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.54709685110777"
"129.003971650679,""764.027960023035"",""705.63152908072"",""634"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.56113342165887"
"128.974101837741,""764.638658508815"",""705.333779798911"",""635"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.56077195400265"
"126.597504976883,""764.850097682959"",""709.446488752073"",""636"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.53201171707489"
"127.828031388974,""765.486411522902"",""705.906033811903"",""637"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.5469028547939"
"127.085035997597,""765.248498428497"",""704.535850273168"",""638"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.53791154295462"
"127.60335473839,""765.015210605"",""703.933972763669"",""639"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.54418394448591"
"127.94215237103,""765.750217046138"",""702.21266510565"",""640"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.54828388265623"
"115.923876528931,""768.462544607076"",""720.762257049491"",""641"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.40284547601072"
"119.155740656999,""763.788695268263"",""713.929927570256"",""642"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.44195567579782"
"119.320334179901,""764.384459603026"",""713.172106870918"",""643"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.44394749392794"
"127.689262354173,""767.620556468656"",""703.02536835412"",""644"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.54522355007679"
"115.155018151932,""768.024235714536"",""717.912388964924"",""645"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.39354118488312"
"119.865822954969,""763.138445627367"",""711.945474561643"",""646"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.45054869191434"
"119.670675821877,""763.547552905911"",""711.001369820192"",""647"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.44818713119871"
"119.982813817931,""763.316598080537"",""710.456031641897"",""648"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.45196444945934"
"120.070546384439,""763.414249525002"",""709.182165259069"",""649"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.45302613957625"
"120.725546583272,""762.656611466818"",""708.690327641468"",""650"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.46095258314622"
"125.321906988186,""764.573082524811"",""700.15848968619"",""651"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.516575148516"
"126.391910286035,""764.315033559244"",""699.610504236649"",""652"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.52952372589841"
"124.785812093444,""761.738768370531"",""700.556310690649"",""653"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.51008762997952"
"126.125233989102,""762.23788327211"",""697.179688928092"",""654"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.52629655952067"
"129.562049300831,""764.473323862212"",""692.545985119024"",""655"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.56788696312264"
"130.221645335594,""762.968504335914"",""686.885733540604"",""656"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.57586902291108"
"131.050955675812,""759.361534479282"",""680.295604942756"",""657"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.58590486965654"
"134.682157658616,""761.954187674445"",""674.772721784083"",""658"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.62984763129103"
"129.72418719689,""755.650723364029"",""673.449603177938"",""659"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.56984906463948"
"138.354395790906,""761.202122651349"",""661.667578310066"",""660"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.6742869892988"
"141.882699855028,""763.869852729224"",""655.645588038775"",""661"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.71698453826412"
"NaN,NaN,NaN,""662"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,NaN"
"139.961887311973,""760.714421303622"",""651.616251370828"",""663"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.69373994649431"
"144.055284814904,""765.903728534028"",""649.643936159872"",""664"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.74327593804707"
"147.617349709397,""767.857125571155"",""645.547552219173"",""665"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.78638204157052"
"NaN,NaN,NaN,""666"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,NaN"
"NaN,NaN,NaN,""667"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,NaN"
"NaN,NaN,NaN,""668"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,NaN"
"NaN,NaN,NaN,""669"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,NaN"
"NaN,NaN,NaN,""670"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,NaN"
"140.49945652194,""766.20028930975"",""647.735928714753"",""671"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.70024530636343"
"132.572223727776,""759.749862382291"",""649.297497947444"",""672"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.60431439898214"
"138.226850575926,""763.8603528223"",""643.162347727052"",""673"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.67274350892893"
"132.93273598011,""760.594852099643"",""647.910716317555"",""674"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.60867711525231"
"130.237477102304,""760.32296049904"",""650.29357459572"",""675"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.5760606100368"
"130.598661672379,""761.415679567299"",""650.453998466077"",""676"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.58043146231767"
"128.257433283351,""763.831666653718"",""654.776029407019"",""677"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.55209923471971"
"123.804870913638,""763.500345230828"",""660.052725950384"",""678"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.49821683219801"
"115.443927220855,""767.704876162553"",""671.94932251197"",""679"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.39703739974801"
"107.730028318973,""768.462530682731"",""688.004332831054"",""680"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.30368813900095"
"NaN,NaN,NaN,""681"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,NaN"
"NaN,NaN,NaN,""682"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,NaN"
"107.173010908476,""806.017099130481"",""725.483325878562"",""683"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.29694742796046"
"115.719551772308,""823.147339660834"",""727.304616164476"",""684"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.40037285286312"
"102.799504384564,""825.479330882929"",""751.100177689615"",""685"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.24402171476762"
"NaN,NaN,NaN,""686"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,NaN"
"121.694351270051,""846.571049524936"",""750.393775993505"",""687"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.47267651192328"
"116.517654753801,""846.750532620782"",""762.222302472502"",""688"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.41003104572642"
"114.362830050331,""847.237358323743"",""770.773446845734"",""689"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.38395457056555"
"133.103407529016,""862.527351370525"",""756.442314824296"",""690"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.61074248623053"
"128.598148519206,""862.797643308599"",""766.072200009715"",""691"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.55622237864432"
"118.976319884868,""861.350569643482"",""783.588494584612"",""692"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.43978442664689"
"NaN,NaN,NaN,""693"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,NaN"
"NaN,NaN,NaN,""694"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,NaN"
"133.356490468307,""871.744992663679"",""779.226533886622"",""695"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.61380515344863"
"128.315350967673,""864.486296282583"",""787.275621681702"",""696"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.55280012192143"
"133.475638453307,""869.465180327605"",""783.737396892535"",""697"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.61524701526984"
"NaN,NaN,NaN,""698"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,NaN"
"NaN,NaN,NaN,""699"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,NaN"
"133.607630710091,""874.041396265348"",""790.264453393623"",""700"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.61684431123545"
"NaN,NaN,NaN,""701"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,NaN"
"NaN,NaN,NaN,""702"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,NaN"
"NaN,NaN,NaN,""703"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,NaN"
"NaN,NaN,NaN,""704"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,NaN"
"NaN,NaN,NaN,""705"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,NaN"
"NaN,NaN,NaN,""706"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,NaN"
"NaN,NaN,NaN,""707"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,NaN"
"NaN,NaN,NaN,""708"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,NaN"
"NaN,NaN,NaN,""709"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,NaN"
"NaN,NaN,NaN,""710"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,NaN"
"NaN,NaN,NaN,""711"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,NaN"
"128.216989859101,""883.954175695281"",""793.745000753087"",""712"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.55160981117348"
"NaN,NaN,NaN,""713"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,NaN"
"NaN,NaN,NaN,""714"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,NaN"
"NaN,NaN,NaN,""715"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,NaN"
"NaN,NaN,NaN,""716"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,NaN"
"127.244469572966,""890.948165542285"",""800.749052772341"",""717"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.5398409183053"
"143.39636939378,""895.151941397378"",""783.698162106662"",""718"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.73530211466162"
"NaN,NaN,NaN,""719"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,NaN"
"136.13369123722,""898.356732699655"",""792.032588048188"",""720"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.64741327328813"
"128.690399358057,""892.758509990487"",""800.179305823717"",""721"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.55733874634884"
"131.071428300374,""894.861973417418"",""798.470583964513"",""722"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.58615261783067"
"129.312393810642,""893.150923749714"",""799.374720721112"",""723"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.56486577296355"
"NaN,NaN,NaN,""724"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,NaN"
"132.448313066973,""888.847386257708"",""796.580490038757"",""725"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.60281490194028"
"134.33919632173,""889.575042852872"",""795.978680477336"",""726"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.62569730631655"
"135.12800910646,""889.974677795562"",""793.670791272211"",""727"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.63524307445002"
"NaN,NaN,NaN,""728"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,NaN"
"NaN,NaN,NaN,""729"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,NaN"
"138.120250662948,""889.773811500928"",""792.72485300637"",""730"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.67145349680941"
"NaN,NaN,NaN,""731"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,NaN"
"NaN,NaN,NaN,""732"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,NaN"
"134.7548568051,""880.861758727646"",""795.064718763293"",""733"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.63072739542426"
"134.278019303902,""879.832139569606"",""795.451297228259"",""734"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.62495697649611"
"135.620172144105,""881.12975132008"",""794.135403773497"",""735"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.64119895439031"
"NaN,NaN,NaN,""736"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,NaN"
"136.692244474292,""879.234121827424"",""792.745420480329"",""737"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.65417257003699"
